STATE,PVH,PERNOTMVIT ,PERMVIT,PERSONS,DAY,MONTH,DAYofWEEK,NHS,Urban(1)orRural(2),FUNC_SYS,RD_OWNER,ROUTE,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,CF1,CF2,CF3,FATALS,MinutesOfDay,Drunk Driver Involved
49,1,0,6,6,17,4,3,0,2,7,4,6,0,12,3,0,2,2,0,1,3,10,0,0,0,1,1260,1
49,0,0,8,8,19,5,7,1,2,1,1,1,0,12,1,0,1,1,0,1,1,1,0,0,0,1,1130,0
49,0,0,1,1,8,5,3,1,1,3,1,3,0,1,0,0,1,1,0,5,8,1,0,0,0,1,120,0
49,0,1,1,1,27,2,3,0,2,4,4,6,0,8,0,0,1,1,0,1,3,1,0,0,0,1,1200,0
49,0,0,4,4,2,6,7,1,1,3,1,2,0,12,1,0,2,3,0,1,1,1,0,0,0,2,840,0
49,0,0,2,2,6,6,4,1,2,3,4,3,0,12,3,0,2,2,0,1,3,1,0,0,0,1,1322,0
49,0,0,4,4,5,6,3,1,2,3,4,2,0,12,1,0,1,1,0,1,1,1,0,0,0,1,994,0
49,0,0,1,1,12,6,3,0,1,7,64,8,1,1,0,0,3,4,0,5,1,1,0,0,0,1,1253,0
49,0,0,3,3,8,6,6,1,2,3,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,455,0
49,0,0,2,2,14,6,5,1,1,3,1,2,0,1,0,0,1,1,0,4,1,1,0,0,0,1,552,0
49,0,4,3,3,8,6,6,0,2,4,4,5,0,8,0,0,1,1,0,6,1,1,0,0,0,1,555,0
49,0,1,1,1,13,6,4,0,2,7,4,5,0,8,0,0,1,1,0,1,3,1,0,0,0,1,107,0
49,0,0,1,1,9,6,7,0,2,3,4,5,0,1,0,0,1,1,0,4,1,1,0,0,0,1,1114,1
49,0,0,2,2,12,6,3,1,1,3,1,3,0,12,1,0,1,1,0,1,1,1,0,0,0,1,882,0
49,0,0,1,1,25,5,6,1,1,1,1,1,0,57,0,0,1,1,0,3,1,1,0,0,0,1,1035,1
49,1,1,1,2,27,6,4,1,1,1,1,1,0,45,0,0,1,1,4,2,2,1,0,0,0,1,166,0
49,0,0,2,2,16,6,7,1,2,3,4,3,0,12,1,0,1,1,0,1,1,1,0,0,0,1,701,0
49,0,0,6,6,19,6,3,1,1,3,1,3,0,12,2,0,1,1,0,1,5,1,0,0,0,3,1235,0
49,0,0,10,10,15,4,1,1,2,3,4,2,0,12,1,0,2,2,0,1,1,1,0,0,0,1,1008,0
49,0,0,2,2,30,6,7,0,2,4,1,2,0,12,3,1,13,1,0,1,1,1,0,0,0,1,1252,0
49,0,0,2,2,23,6,7,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,0,0,0,1,1420,0
49,0,1,1,1,18,6,2,0,1,3,1,3,0,9,0,0,1,1,0,1,1,1,0,0,0,1,675,0
49,0,1,1,1,10,7,3,0,2,3,4,3,0,8,0,0,3,3,0,1,3,1,0,0,0,1,346,0
49,0,1,1,1,3,7,3,0,2,3,1,3,0,8,0,0,1,1,0,1,3,1,0,0,0,1,1413,0
49,0,0,3,3,19,5,7,0,2,4,4,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,690,0
49,0,1,1,1,7,6,5,0,1,5,1,3,0,8,0,0,3,2,0,1,1,1,0,0,0,1,465,0
49,0,0,2,2,17,5,5,1,2,3,1,3,0,12,1,1,11,1,0,1,1,10,0,0,0,1,1060,0
49,0,0,1,1,16,7,2,0,2,3,1,3,0,31,0,0,1,1,0,4,3,1,0,0,0,1,284,0
49,0,0,2,2,21,6,5,1,2,1,1,1,0,52,0,0,5,1,0,4,2,1,0,0,0,1,84,0
49,0,0,4,4,27,6,4,1,2,3,1,3,0,12,3,0,2,2,0,1,1,1,0,0,0,1,1130,1
49,2,0,2,2,1,6,6,1,1,1,1,1,0,45,0,0,1,1,1,5,1,1,0,0,0,1,896,1
49,0,0,3,3,28,2,4,1,2,3,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,2,793,0
49,0,0,1,1,22,7,1,0,3,8,81,8,0,1,0,0,1,1,0,6,2,1,0,0,0,1,1260,0
49,0,1,2,2,22,7,1,0,2,7,4,5,0,8,0,0,4,1,0,1,1,1,0,0,0,1,1147,0
49,0,0,3,3,24,7,3,0,1,4,4,3,0,25,0,0,1,1,0,3,1,1,0,0,0,1,939,0
49,0,0,4,4,19,7,5,0,1,5,1,3,0,1,0,0,1,1,0,1,1,1,0,0,0,3,630,0
49,0,0,1,1,29,7,1,0,2,7,4,5,0,30,0,0,1,1,0,4,1,1,0,0,0,1,639,0
49,0,0,4,4,17,7,3,1,2,3,1,3,0,12,2,0,1,1,0,1,1,10,0,0,0,1,685,0
49,0,0,1,1,14,7,7,0,2,7,4,9,0,75,0,0,1,1,0,4,3,1,0,0,0,1,1344,1
49,0,0,3,3,31,7,3,0,1,3,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,938,0
49,0,0,7,7,28,7,7,1,2,1,1,1,0,1,0,0,1,1,0,4,1,1,0,0,0,1,1136,0
49,0,0,2,2,10,7,3,1,1,3,1,3,0,25,0,0,1,1,0,3,1,1,0,0,0,1,1076,1
49,0,0,2,2,29,6,6,0,1,3,2,3,0,12,2,0,1,1,0,1,1,1,0,0,0,2,928,0
49,0,0,3,3,20,7,6,0,1,4,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,2,570,0
49,0,0,1,1,11,4,4,0,1,7,4,6,0,41,0,0,14,9,0,5,9,0,0,0,0,1,943,0
49,0,0,3,3,22,7,1,1,1,1,1,1,0,12,1,0,1,1,0,1,1,1,0,0,0,1,815,0
49,0,0,1,1,9,8,5,0,1,6,4,9,0,1,0,0,1,1,0,4,1,1,0,0,0,1,853,0
49,0,0,2,2,11,8,7,0,2,3,1,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,604,0
49,0,0,2,2,27,7,6,1,2,3,4,2,0,12,2,0,2,2,0,1,1,1,0,0,0,1,524,0
49,0,0,1,1,2,8,5,0,1,5,1,3,0,1,0,0,1,1,0,2,1,1,0,0,0,1,592,0
49,0,0,6,6,2,8,5,0,1,3,1,3,0,12,1,0,1,1,0,1,1,1,0,0,0,2,675,1
49,0,0,3,3,13,7,6,0,2,3,1,2,0,12,3,0,2,2,0,1,1,10,0,0,0,1,577,1
49,0,0,1,1,16,8,5,0,1,5,2,3,0,42,0,0,1,1,0,5,1,1,0,0,0,1,917,0
49,0,0,3,3,12,8,1,1,1,3,1,3,0,20,0,0,1,1,0,3,2,1,0,0,0,1,270,1
49,0,0,1,1,1,8,4,0,1,3,1,3,0,38,0,0,1,1,0,4,1,10,0,0,0,1,692,0
49,0,0,4,4,29,7,1,1,2,3,1,3,0,12,2,0,2,3,0,1,1,1,0,0,0,1,764,0
49,0,0,1,1,25,7,4,0,2,5,4,6,0,17,0,0,3,3,0,4,3,1,0,0,0,1,1422,1
49,0,0,3,3,22,7,1,1,1,3,1,2,0,12,2,0,1,1,0,1,1,1,0,0,0,1,497,0
49,0,0,3,3,11,8,7,1,2,1,1,1,0,34,0,0,1,1,0,4,1,1,0,0,0,2,706,0
49,0,0,2,2,17,8,6,1,1,1,1,1,0,31,0,0,1,1,0,4,1,1,0,0,0,1,690,0
49,0,0,3,3,19,8,1,0,2,5,4,6,0,1,0,0,2,2,0,1,1,1,0,0,0,1,945,0
49,0,0,5,5,20,8,2,0,1,5,1,3,0,5,0,0,1,1,2,1,1,10,0,0,0,1,640,0
49,0,0,2,2,4,8,7,0,2,3,4,3,0,1,0,0,1,1,0,2,3,1,0,0,0,2,1290,1
49,0,0,2,2,8,8,4,0,1,4,1,3,0,12,3,0,2,3,0,1,1,1,0,0,0,1,563,0
49,0,0,1,1,9,8,5,1,2,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1137,1
49,0,0,9,9,18,8,7,1,2,1,1,1,0,12,4,0,1,1,0,1,1,1,0,0,0,1,826,0
49,0,1,1,1,29,8,4,1,2,3,2,3,0,8,0,0,1,1,0,1,3,1,0,0,0,1,1291,0
49,0,0,1,1,26,8,1,0,1,4,1,3,0,43,0,0,1,1,0,4,1,1,0,0,0,1,1014,0
49,0,1,4,4,19,8,1,1,2,1,1,1,0,8,0,0,1,1,0,1,2,1,0,0,0,1,210,0
49,0,0,1,1,12,8,1,0,1,5,2,3,0,25,0,0,1,1,0,4,2,1,0,0,0,1,360,1
49,0,0,5,5,8,9,7,1,2,3,2,3,0,55,3,0,2,2,0,1,1,1,0,0,0,1,464,0
49,0,0,2,2,26,8,1,1,2,1,1,1,0,34,0,0,1,1,0,4,1,10,0,0,0,1,1023,1
49,0,0,3,3,5,9,4,1,2,3,1,3,0,12,3,0,3,3,0,1,1,1,0,0,0,1,1045,0
49,0,0,1,1,25,5,6,1,2,3,4,6,0,1,0,0,2,2,0,1,1,1,0,0,0,1,1053,0
49,0,0,1,1,8,9,7,0,2,3,4,4,0,33,0,0,1,1,0,4,1,1,0,0,0,1,482,1
49,0,0,1,1,24,4,3,1,2,1,1,1,0,34,0,0,1,1,0,4,1,1,0,0,0,1,1000,0
49,0,0,2,2,16,8,5,0,1,3,1,2,0,1,0,0,1,1,0,1,1,1,0,0,0,1,582,0
49,0,0,2,2,26,8,1,0,2,5,1,3,0,1,0,1,2,2,0,1,1,10,0,0,0,1,880,1
49,0,0,3,3,13,8,2,1,2,1,1,1,0,1,0,0,5,1,0,4,2,1,0,0,0,1,128,0
49,0,1,1,1,4,7,4,1,2,3,1,4,0,8,0,0,1,1,0,1,3,1,0,0,0,1,1285,0
49,0,0,1,1,21,8,3,1,1,3,1,2,0,1,0,0,1,1,0,1,1,10,0,0,0,1,1102,0
49,0,1,1,1,15,9,7,0,2,7,4,6,0,8,0,0,1,1,0,1,1,1,0,0,0,1,628,0
49,0,0,1,1,17,7,3,0,2,7,25,5,0,25,0,0,1,1,0,4,3,1,0,0,0,1,1290,0
49,0,0,3,3,2,9,1,0,1,5,1,3,0,12,3,0,2,2,0,1,2,1,0,0,0,1,47,1
49,0,0,1,1,12,9,4,0,1,4,1,3,0,38,0,0,1,1,0,4,2,1,0,0,0,1,330,0
49,0,1,1,1,17,9,2,0,2,7,4,6,0,15,0,0,1,1,0,1,1,1,0,0,0,1,1135,0
49,0,0,7,7,4,8,7,0,2,3,4,3,0,12,3,0,2,3,0,1,3,1,0,0,0,1,1269,0
49,0,1,1,1,25,9,3,0,2,3,4,3,0,8,0,0,3,2,0,1,2,1,0,0,0,1,360,0
49,0,0,1,1,15,9,7,0,1,5,1,3,0,1,0,0,1,1,0,4,2,1,0,0,0,1,1380,1
49,0,0,15,15,11,9,3,1,2,1,1,1,0,12,4,0,1,1,0,1,1,1,14,0,0,1,961,0
49,0,0,1,1,28,9,6,1,1,1,1,1,0,1,0,0,1,1,0,3,1,10,0,0,0,1,990,1
49,0,0,1,1,8,10,2,0,2,3,4,4,0,1,0,0,1,1,0,6,2,1,0,0,0,1,405,0
49,0,0,3,3,3,10,4,1,2,3,4,2,0,12,5,0,1,1,0,1,3,1,0,0,0,1,1299,0
49,0,0,8,8,29,9,7,1,2,1,1,1,0,35,0,0,1,1,0,4,1,1,0,0,0,1,953,0
49,0,0,2,2,16,8,5,1,2,3,4,4,0,12,2,0,2,2,0,1,5,1,0,0,0,1,1243,0
49,0,0,6,6,27,9,5,1,1,3,1,3,0,12,3,0,13,1,0,1,1,1,0,0,0,1,918,0
49,0,1,1,1,8,10,2,1,2,3,2,3,0,9,0,0,2,3,0,1,2,1,0,0,0,1,1298,1
49,0,0,2,2,15,10,2,0,2,3,1,3,0,12,3,0,2,2,0,1,3,1,0,0,0,1,348,0
49,0,1,1,1,23,7,2,1,2,3,4,2,0,8,0,0,1,1,0,1,6,1,0,0,0,1,1298,0
49,0,0,2,2,2,8,5,0,1,4,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,1014,1
49,0,0,6,6,29,9,7,0,2,6,2,6,0,12,3,0,2,2,0,1,1,1,0,0,0,1,704,0
49,0,0,1,1,28,9,6,0,2,4,4,6,0,40,0,0,1,1,0,4,1,1,0,0,0,1,833,0
49,0,0,2,2,4,9,3,0,2,4,4,2,0,55,3,0,2,2,0,1,3,1,0,0,0,1,1224,0
49,0,0,2,2,5,10,6,0,2,7,4,6,0,12,2,0,1,1,0,1,1,1,0,0,0,1,999,0
49,0,0,2,2,15,10,2,0,1,4,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,465,0
49,0,0,1,1,14,10,1,0,2,4,1,4,0,33,0,0,1,1,0,4,3,1,0,0,0,1,1283,1
49,0,0,2,2,14,10,1,0,1,4,1,3,0,11,0,0,1,1,0,2,1,10,0,0,0,1,1030,0
49,0,1,1,1,6,9,5,0,2,4,3,6,0,8,0,0,1,1,0,1,2,1,0,0,0,1,366,0
49,0,1,1,1,8,9,7,1,1,3,1,3,0,8,0,0,1,1,0,1,2,1,0,0,0,1,187,0
49,0,0,2,2,4,10,5,1,1,3,1,2,0,12,3,0,1,1,0,1,1,2,0,0,0,1,432,1
49,0,0,3,3,30,9,1,0,2,4,4,9,0,32,0,0,3,3,0,5,6,0,0,0,0,3,60,1
49,0,0,1,1,21,7,7,0,1,3,11,4,3,1,0,0,1,1,0,2,1,2,0,0,0,1,1015,0
49,0,0,3,3,18,10,5,1,1,3,1,3,0,12,2,0,1,1,0,1,2,1,0,0,0,1,1384,0
49,0,0,5,5,23,10,3,0,2,4,4,4,0,12,2,0,1,1,0,1,1,1,0,0,0,2,504,0
49,0,0,5,5,30,9,1,1,1,1,1,1,0,1,0,0,1,1,0,6,2,1,0,0,0,1,275,1
49,0,0,9,9,19,10,6,1,1,3,1,3,0,57,0,0,1,1,0,3,1,1,0,0,0,6,716,1
49,0,0,1,1,30,8,5,0,1,4,1,3,0,1,0,0,1,1,0,2,2,1,0,0,0,1,1340,1
49,0,0,2,2,10,10,4,1,1,3,1,2,0,1,0,0,4,1,0,1,1,1,0,0,0,1,1117,0
49,0,0,1,1,4,11,1,0,2,7,4,9,0,1,0,0,2,2,0,1,1,10,0,0,0,1,955,0
49,0,0,3,3,20,10,7,1,1,3,1,2,0,12,2,0,1,1,0,1,2,1,0,0,0,1,44,0
49,0,0,1,1,16,9,1,1,1,1,1,1,0,25,0,0,1,1,0,4,9,0,0,0,0,1,866,1
49,0,1,1,1,26,9,4,1,2,3,1,2,0,8,0,0,3,3,0,1,1,1,0,0,0,1,771,0
49,0,2,3,3,1,11,5,0,2,4,4,3,0,8,0,0,2,3,0,1,2,1,0,0,0,1,436,0
49,0,1,1,1,21,11,4,1,2,3,4,2,0,8,0,0,1,1,0,1,2,10,0,0,0,1,1317,0
49,0,0,2,2,28,7,7,0,1,7,4,9,0,5,0,0,1,1,0,1,1,10,0,0,0,1,980,0
49,0,0,9,9,20,11,3,0,2,3,4,3,0,12,5,0,1,1,0,1,1,1,14,0,0,1,924,0
49,0,0,1,1,25,9,3,0,3,8,81,9,1,17,0,0,14,1,0,4,9,0,0,0,0,1,465,1
49,0,0,2,2,17,11,7,0,1,3,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,991,0
49,0,0,2,2,22,11,5,0,1,3,1,3,0,17,0,0,1,1,0,5,1,4,0,0,0,1,600,0
49,0,0,4,4,2,10,3,0,2,3,4,3,0,12,3,0,2,2,0,1,3,1,0,0,0,1,416,0
49,0,1,1,1,18,8,7,0,1,5,1,3,0,9,0,0,2,3,0,1,1,1,0,0,0,1,940,0
49,0,0,2,2,28,11,4,0,2,3,4,3,0,12,3,0,2,2,0,1,3,2,0,0,0,1,1043,0
49,0,1,3,3,24,9,2,0,2,3,4,3,0,8,0,0,7,1,0,1,2,1,0,0,0,1,1203,0
49,0,0,1,1,14,10,1,1,1,3,1,3,0,1,0,0,1,1,0,5,2,10,0,0,0,1,454,0
49,0,0,2,2,7,11,4,0,1,3,1,3,0,11,0,0,1,1,0,4,2,1,0,0,0,1,1080,0
49,0,0,2,2,30,11,6,0,1,5,1,3,0,59,0,0,1,1,0,4,2,10,0,0,0,1,1434,1
49,0,1,2,2,29,9,7,0,2,3,4,2,0,8,0,0,14,1,0,1,1,1,0,0,0,1,857,1
49,0,1,2,2,17,12,2,0,2,3,4,2,0,8,0,0,3,2,0,1,3,10,0,0,0,1,1087,0
49,0,0,6,6,23,9,1,0,2,3,4,6,0,12,3,0,1,1,0,1,1,1,0,0,0,1,772,0
49,0,1,1,1,18,12,3,0,2,3,4,4,0,8,0,0,1,1,0,1,2,1,0,0,0,1,1107,0
49,0,1,1,1,18,12,3,0,2,4,4,2,0,8,0,0,1,1,0,1,3,1,0,0,0,1,1368,0
49,0,0,1,1,15,12,7,0,1,7,4,9,0,1,0,0,1,1,0,2,1,1,0,0,0,1,813,0
49,0,1,2,2,27,10,7,0,2,3,4,2,0,8,0,0,1,1,0,1,3,1,0,0,0,1,1332,0
49,0,0,3,3,2,12,1,0,1,5,1,3,0,1,0,0,1,1,0,4,2,4,0,0,0,1,120,1
49,0,1,1,1,7,7,7,1,2,1,1,1,0,8,0,0,1,1,0,6,9,0,0,0,0,1,525,0
49,0,0,3,3,31,8,6,1,2,1,1,1,0,12,2,0,1,1,0,1,3,1,0,0,0,3,75,1
49,0,0,2,2,10,8,6,0,2,3,4,3,0,12,2,0,1,1,0,1,3,1,0,0,0,1,391,0
49,0,0,2,2,11,11,1,1,2,1,1,1,0,25,0,0,1,1,0,4,3,1,0,0,0,1,59,1
49,0,0,2,2,1,12,7,1,2,3,4,2,0,12,3,0,2,2,0,1,1,1,0,0,0,1,528,0
49,0,1,1,1,29,10,2,0,2,7,4,5,0,42,0,0,8,1,0,5,5,1,0,0,0,1,1135,0
49,0,0,2,2,24,7,3,0,1,3,1,3,0,12,3,0,8,1,0,1,3,1,0,0,0,1,1379,0
49,0,0,3,3,31,8,6,0,1,7,4,4,0,35,0,0,14,1,0,4,1,1,0,0,0,1,1146,0
49,0,0,2,2,7,12,6,0,2,3,4,2,0,12,3,0,2,2,0,1,3,10,0,0,0,1,327,1
49,0,0,3,3,9,12,1,0,1,7,4,6,0,12,2,0,1,1,0,1,1,1,0,0,0,1,961,1
49,2,0,1,1,27,10,7,0,2,3,4,7,0,33,0,0,1,1,0,4,2,1,0,0,0,1,42,1
49,0,1,1,1,30,12,1,0,2,4,4,5,0,8,0,0,3,2,0,1,3,4,0,0,0,1,1264,0
49,0,0,8,8,26,12,4,1,1,3,1,3,0,12,3,0,2,2,0,1,2,10,0,0,0,1,1093,0
49,0,0,13,13,23,12,1,1,1,3,1,2,0,12,2,0,1,1,0,1,1,10,14,0,0,1,805,0
49,0,0,3,3,26,11,2,0,1,5,1,3,0,12,1,0,1,1,0,1,1,1,0,0,0,1,955,0
49,0,1,2,2,21,12,6,1,2,3,4,2,0,8,0,0,1,1,0,1,3,1,0,0,0,1,1041,0
50,0,0,3,3,8,1,2,0,1,4,1,3,0,12,3,0,2,4,0,1,1,4,0,0,0,1,525,0
50,0,0,4,4,24,1,4,0,1,4,1,3,0,12,3,0,8,1,0,1,1,1,0,0,0,1,810,1
50,0,0,2,2,1,2,5,1,1,3,1,2,0,12,3,0,1,1,0,1,1,4,0,0,0,1,395,0
50,0,0,2,2,18,2,1,1,1,1,1,1,0,51,0,1,2,4,0,1,1,1,0,0,0,2,990,0
50,0,0,1,1,24,2,7,0,1,5,1,3,0,42,0,0,1,1,0,4,1,10,0,0,0,1,1035,0
50,0,0,1,1,4,3,1,1,1,3,1,2,0,1,0,0,1,1,0,4,1,10,0,0,0,1,420,0
50,0,0,1,1,8,4,1,0,1,4,3,3,0,42,0,0,1,1,0,4,5,1,0,0,0,1,1141,1
50,0,0,5,5,15,4,1,1,1,1,1,1,0,1,0,0,1,1,0,3,1,3,0,0,0,1,831,0
50,0,0,2,2,20,4,6,0,1,4,3,3,0,12,3,0,1,1,0,1,4,4,0,0,0,1,419,0
50,0,0,1,1,20,4,6,0,1,5,3,3,0,24,0,0,1,1,0,4,2,1,0,0,0,1,1435,1
50,0,1,1,1,22,4,1,0,1,5,3,3,0,8,0,0,1,1,0,1,1,1,0,0,0,1,376,0
50,0,1,1,1,3,5,5,0,2,4,3,8,0,8,0,0,1,1,0,1,1,1,0,0,0,1,918,0
50,0,0,3,3,6,5,1,0,1,7,3,5,0,42,0,0,1,1,0,4,2,1,0,0,0,1,100,0
50,0,0,8,8,25,5,6,0,1,4,1,3,0,12,3,0,2,3,0,1,1,10,0,0,0,1,767,0
50,0,0,4,4,29,5,3,0,1,6,3,5,0,42,0,0,1,1,0,4,2,10,0,0,0,1,5,1
50,0,0,1,1,1,6,6,0,1,6,1,5,0,42,0,0,1,1,0,4,2,1,0,0,0,1,252,0
50,0,0,3,3,8,6,6,0,1,4,1,3,0,12,2,0,2,3,0,1,1,1,0,0,0,2,987,0
50,0,0,3,3,9,6,7,1,2,3,1,2,0,12,3,0,2,2,0,1,1,1,0,0,0,1,793,0
50,0,0,1,1,13,6,4,0,2,3,3,6,0,33,0,0,1,1,0,4,3,1,0,0,0,1,25,1
50,0,0,2,2,13,6,4,0,1,5,1,3,0,12,2,0,1,1,0,1,1,10,0,0,0,1,841,0
50,0,0,1,1,15,6,6,0,1,7,3,5,0,42,0,0,1,1,0,4,1,1,18,0,0,1,1140,0
50,0,0,3,3,22,6,6,0,1,4,1,3,0,12,5,0,1,1,0,1,1,1,0,0,0,2,914,0
50,0,0,5,5,28,6,5,1,1,1,1,1,0,12,2,0,1,1,0,1,4,2,0,0,0,1,454,0
50,0,0,2,2,1,7,1,1,1,1,1,1,0,24,0,0,1,1,0,4,2,2,0,0,0,1,60,1
50,0,0,3,3,5,7,5,0,1,4,1,3,0,12,3,0,2,4,0,1,1,1,0,0,0,2,735,0
50,0,0,1,1,10,7,3,0,1,7,3,5,0,42,0,0,3,3,0,4,1,10,0,0,0,1,1157,1
50,1,2,1,3,12,7,5,1,1,3,1,3,0,14,0,0,1,1,0,2,1,1,0,0,0,1,678,0
50,0,0,1,1,17,7,3,0,1,7,3,5,0,17,0,0,1,1,0,4,1,1,0,0,0,1,712,0
50,0,0,1,1,18,7,4,0,1,6,3,5,0,42,0,0,1,1,0,4,1,1,0,0,0,1,743,0
50,0,0,3,3,20,7,6,0,1,5,1,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,649,0
50,0,0,4,4,21,7,7,0,1,4,1,3,0,12,2,0,1,1,0,1,2,1,0,0,0,2,1224,1
50,0,0,1,1,3,8,6,0,1,7,3,5,0,32,0,0,1,1,0,4,2,1,0,0,0,1,40,1
50,0,0,1,1,4,8,7,1,1,3,1,2,0,24,0,0,1,1,0,4,1,2,0,0,0,1,1006,0
50,0,0,1,1,10,8,6,0,1,6,3,5,0,42,0,0,3,4,0,4,2,1,0,0,0,1,1193,1
50,0,0,2,2,24,8,6,0,1,7,3,5,0,42,0,0,1,1,0,4,2,1,0,0,0,1,225,0
50,0,0,1,1,26,8,1,0,1,7,3,5,0,42,0,0,1,1,0,4,1,10,0,0,0,1,680,1
50,0,0,3,3,3,9,2,1,1,1,1,1,0,17,0,0,1,1,0,3,2,1,0,0,0,1,270,0
50,0,0,4,4,8,9,7,0,1,4,3,3,0,1,0,0,1,1,0,1,1,1,0,0,0,2,1014,0
50,0,0,2,2,9,9,1,0,1,5,3,3,0,12,2,0,1,1,0,1,1,1,0,0,0,1,947,1
50,0,0,1,1,12,9,4,1,1,3,1,2,0,42,0,0,1,1,0,3,2,5,0,0,0,1,154,0
50,0,0,2,2,13,9,5,0,2,7,3,6,0,42,0,0,1,1,0,4,1,1,0,0,0,1,834,0
50,0,0,2,2,20,9,5,1,1,1,1,1,0,1,0,0,1,1,0,3,1,1,0,0,0,2,640,1
50,0,1,1,1,25,9,3,1,1,5,1,2,0,8,0,0,1,1,0,1,1,2,0,0,0,1,656,0
50,0,0,1,1,10,10,4,0,1,5,1,3,0,42,0,0,1,1,0,4,5,1,0,0,0,1,1123,0
50,1,1,2,3,12,10,6,1,1,3,1,2,0,12,2,0,1,1,0,1,1,10,0,0,0,1,532,0
50,0,0,1,1,26,10,6,0,1,7,3,5,0,30,0,0,1,1,0,4,2,1,0,0,0,1,1275,1
50,0,0,3,3,3,11,7,0,1,4,1,2,0,12,2,0,1,1,0,1,1,2,0,0,0,1,1011,1
50,0,0,2,2,9,11,6,1,1,3,1,2,0,54,8,0,1,1,0,1,2,4,14,0,0,1,1032,0
50,0,0,1,1,11,11,1,0,1,5,3,6,0,1,0,0,1,1,0,4,2,10,0,0,0,1,1030,1
50,0,0,1,1,12,11,2,0,2,6,4,5,0,42,0,0,1,1,0,4,2,1,0,0,0,1,1240,1
50,0,0,3,3,13,11,3,0,1,5,1,3,0,12,3,0,1,1,0,1,1,4,0,0,0,1,387,0
50,0,1,1,1,5,12,4,0,2,3,1,3,0,8,0,0,1,1,0,1,3,2,0,0,0,1,1065,0
50,0,1,1,1,6,12,5,0,3,8,81,8,0,8,0,0,1,1,0,5,1,1,0,0,0,1,841,0
50,0,0,3,3,6,12,5,1,1,1,1,1,0,12,2,0,1,1,0,1,2,1,0,0,0,2,1061,1
50,0,0,3,3,14,12,6,1,1,4,1,2,0,12,2,0,1,1,0,1,1,10,0,0,0,1,575,0
50,0,0,1,1,16,12,1,0,1,6,3,5,0,42,0,0,1,1,0,4,3,2,0,0,0,1,1170,0
50,0,1,1,1,20,12,5,0,2,4,4,5,0,8,0,0,3,3,0,1,3,10,0,0,0,1,1023,0
50,3,1,2,3,27,12,5,0,1,5,1,3,0,12,3,0,8,1,0,1,1,10,0,0,0,1,754,0
50,0,0,2,2,27,12,5,0,1,5,1,2,0,12,2,0,1,1,0,1,2,10,0,0,0,1,1090,1
50,0,0,6,6,28,12,6,0,1,4,1,3,0,12,3,0,1,1,0,1,1,3,0,0,0,1,608,0
51,0,0,3,3,1,1,2,0,2,5,4,6,0,42,0,0,1,1,0,4,1,0,0,0,0,1,975,0
51,0,0,2,2,3,1,4,0,1,4,1,3,0,12,2,0,3,3,0,1,1,0,0,0,0,1,450,0
51,0,1,1,1,3,1,4,0,2,3,1,2,0,9,0,0,3,2,0,1,2,0,0,0,0,1,1234,0
51,0,0,3,3,2,1,3,0,1,3,1,2,0,12,4,0,7,1,0,1,1,0,0,0,0,1,730,0
51,0,0,1,1,1,1,2,0,1,5,1,4,0,53,0,0,1,1,0,4,4,0,0,0,0,1,502,1
51,0,1,1,1,4,1,5,0,2,7,1,4,0,15,0,0,8,1,0,1,1,0,0,0,0,1,852,0
51,0,0,1,1,5,1,6,1,1,3,1,2,0,53,0,0,1,1,0,4,1,0,0,0,0,1,590,0
51,0,1,1,1,3,1,4,0,2,5,1,3,0,9,0,0,1,1,0,1,2,0,0,0,0,1,1070,0
51,0,0,2,2,5,1,6,0,1,4,1,3,0,12,2,0,1,1,0,1,1,0,0,0,0,1,576,0
51,0,0,1,1,6,1,7,0,1,4,1,3,0,18,0,0,1,1,0,4,2,0,0,0,0,1,349,0
51,0,0,1,1,6,1,7,0,1,3,1,2,0,35,0,0,1,1,0,3,1,0,0,0,0,1,780,0
51,0,0,1,1,7,1,1,1,1,2,1,2,0,42,0,0,1,1,0,3,1,0,0,0,0,1,505,0
51,0,0,2,2,6,1,7,0,1,6,1,4,0,42,0,0,1,1,0,4,2,0,0,0,0,1,1215,1
51,0,0,2,2,7,1,1,0,1,5,1,4,0,35,0,0,3,3,0,4,2,0,0,0,0,1,1160,0
51,0,0,6,6,9,1,3,0,1,6,1,4,0,32,0,0,1,1,0,4,1,0,0,0,0,1,622,0
51,0,0,2,2,1,1,2,0,2,3,4,3,0,12,1,0,2,2,0,1,3,0,0,0,0,1,100,1
